url,source,title,company,skill,skill_norm
https://itviec.com/it-jobs/10-fullstack-deverloper-java-spring-boot-angular-thien-hoang-solutions-jsc-1448,itviec,10 Fullstack Deverloper (Java/ Spring Boot/Angular),Thien Hoang Solutions JSC,.NET,.net
https://itviec.com/it-jobs/ai-agent-engineer-ml-python-typesript-net-adk-truong-minh-thinh-technology-joint-stock-company-5948,itviec,"AI Agent Engineer (ML, Python, TypeSript, .NET, ADK)",TRUONG MINH THINH TECHNOLOGY JOINT STOCK COMPANY,.NET,.net
https://itviec.com/it-jobs/ai-agent-engineer-python-llm-kds-vietnam-5513,itviec,"AI Agent Engineer (Python, LLM)",KDS Vietnam,.NET,.net
https://itviec.com/it-jobs/ai-engineer-llm-integration-copilot-python-net-mitek-vietnam-4829,itviec,AI Engineer (LLM Integration / Copilot / Python / .NET),MiTek Vietnam,.NET,.net
https://itviec.com/it-jobs/application-developer-net-core-angular-vuejs-sql-cong-ty-co-phan-nha-ann-home-4417,itviec,"Application Developer (.Net Core, Angular, VueJS, SQL)",Công Ty Cổ Phần Nhà Ann Home,.NET,.net
https://itviec.com/it-jobs/application-support-level-2-net-angular-mercatus-1101,itviec,"Application Support Level 2 (.Net, Angular)",Mercatus,.NET,.net
https://itviec.com/it-jobs/backend-engineer-c-net-cloud-platform-vcaptech-0050,itviec,Backend Engineer (C# / .NET + Cloud Platform),VCAPTECH,.NET,.net
https://itviec.com/it-jobs/c-c-python-developer-in-machine-vision-up-to-2000-xavis-tech-3017,itviec,C#/C++/Python Developer in Machine Vision Up to $2000,Xavis Tech,.NET,.net
https://itviec.com/it-jobs/c-developer-jp-n3-fpt-software-0354,itviec,C++ Developer (JP N3+),FPT Software,.NET,.net
https://itviec.com/it-jobs/chuyen-vien-phat-trien-ung-dung-net-java-js-css-nam-a-bank-1640,itviec,"Chuyên viên Phát triển ứng dụng (.NET, Java, JS, CSS)",Nam Á Bank,.NET,.net
https://itviec.com/it-jobs/full-stack-developer-c-asp-net-mvc-react-native-cong-ty-tnhh-apparel-far-eastern-vietnam-4550,itviec,"Full-stack Developer (C#, ASP.NET MVC, React Native)",CÔNG TY TNHH APPAREL FAR EASTERN (VIETNAM),.NET,.net
https://itviec.com/it-jobs/full-stack-developer-net-smartlog-0706,itviec,Full Stack Developer (.NET),Smartlog,.NET,.net
https://itviec.com/it-jobs/fullstack-dev-net-angular-phat-trien-he-thong-erp-tin-hoc-dai-duong-1631,itviec,"Fullstack Dev (.NET, Angular) – Phát Triển Hệ Thống ERP",Tin học Đại dương,.NET,.net
https://itviec.com/it-jobs/fullstack-developer-net-angular-all-levels-savills-vietnam-2530,itviec,Fullstack Developer (.NET – Angular) – All levels,SAVILLS VIETNAM,.NET,.net
https://itviec.com/it-jobs/fullstack-developer-php-laravel-e-commerce-the-one-digi-corp-5303,itviec,"Fullstack Developer (PHP/Laravel, E-commerce)",The One Digi Corp,.NET,.net
https://itviec.com/it-jobs/fullstack-engineer-vietlink-0136,itviec,Fullstack Engineer,Vietlink,.NET,.net
https://itviec.com/it-jobs/junior-net-developer-html-c-javascript-tinh-van-consulting-4557,itviec,"Junior .NET Developer (HTML, C#, Javascript)",Tinh Van Consulting,.NET,.net
https://itviec.com/it-jobs/ky-su-it-tieng-nhat-java-net-other-dxc-vietnam-3306,itviec,Kỹ sư IT Tiếng Nhật (Java / .NET / Other),DXC Vietnam,.NET,.net
https://itviec.com/it-jobs/lead-ai-engineer-net-java-english-topicus-vietnam-0344,itviec,"Lead AI Engineer (.NET/Java, English)",Topicus Vietnam,.NET,.net
https://itviec.com/it-jobs/mid-level-senior-net-developer-sstech-4548,itviec,Mid-Level/Senior .NET Developer,SSTech,.NET,.net
https://itviec.com/it-jobs/middle-lap-trinh-vien-net-c-cong-ty-co-phan-cowatech-3305,itviec,[Middle] Lập Trình Viên .NET / C#,CÔNG TY CỔ PHẦN COWATECH,.NET,.net
https://itviec.com/it-jobs/middle-senior-software-engineer-c-net-sql-mitek-vietnam-4206,itviec,"Middle/Senior Software Engineer (C#, .NET, SQL)",MiTek Vietnam,.NET,.net
https://itviec.com/it-jobs/net-developer-english-fpt-software-0201,itviec,.NET Developer (English),FPT Software,.NET,.net
https://itviec.com/it-jobs/net-developer-fe-credit-4225,itviec,.Net Developer,FE CREDIT,.NET,.net
https://itviec.com/it-jobs/net-developer-middle-senior-principal-saigon-technology-4503,itviec,".NET Developer (Middle, Senior, Principal)",Saigon Technology,.NET,.net
https://itviec.com/it-jobs/nhan-vien-lap-trinh-erp-net-binh-viet-duc-bivid-pharma-1914,itviec,Nhân viên lập trình ERP (.NET),BÌNH VIỆT ĐỨC (BIVID PHARMA),.NET,.net
https://itviec.com/it-jobs/pm-du-an-kinh-nghiem-thi-truong-nhat-ban-c-tgl-solutions-0857,itviec,"PM DỰ ÁN - Kinh Nghiệm Thị Trường Nhật Bản, C#",TGL Solutions,.NET,.net
https://itviec.com/it-jobs/product-owner-cum-project-manager-keytechx-0518,itviec,Product Owner cum Project Manager,KeyTechX,.NET,.net
https://itviec.com/it-jobs/production-lead-creative-technologist-idm-vietnam-international-digital-media-0837,itviec,Production Lead & Creative Technologist,IDM Vietnam (International Digital Media),.NET,.net
https://itviec.com/it-jobs/project-leader-brse-japanese-n2-nec-vietnam-2412,itviec,Project Leader/ BrSE (Japanese N2+),NEC Vietnam,.NET,.net
https://itviec.com/it-jobs/project-manager-agile-scrum-lac-viet-computing-corporation-3711,itviec,"Project Manager (Agile, Scrum)",Lac Viet Computing Corporation,.NET,.net
https://itviec.com/it-jobs/remote-technical-leader-database-azure-upto-3300-catalytics-data-international-5749,itviec,"[Remote] Technical Leader (Database, Azure)- Upto 3300$",Catalytics Data International,.NET,.net
https://itviec.com/it-jobs/scrum-master-contractor-offer-upto-35m-net-opencommerce-group-1015,itviec,Scrum Master- Contractor- Offer upto 35M net,OpenCommerce Group,.NET,.net
https://itviec.com/it-jobs/senior-back-end-developer-java-kotlin-rust-go-reliccell-5933,itviec,"Senior Back End Developer (Java/Kotlin, Rust, Go)",Reliccell,.NET,.net
https://itviec.com/it-jobs/senior-back-end-developer-net-sstech-1528,itviec,Senior Back-End Developer (.NET),SSTech,.NET,.net
https://itviec.com/it-jobs/senior-backend-developer-java-hsc-0651,itviec,Senior Backend Developer (Java),HSC,.NET,.net
https://itviec.com/it-jobs/senior-business-analyst-use-case-user-story-agile-blue-technology-2421,itviec,Sr/Leader Business Analyst (Agile),Blue Technology,.NET,.net
https://itviec.com/it-jobs/senior-dev-lead-lap-trinh-vien-net-c-tinh-van-consulting-2138,itviec,Senior Dev Lead | Lập trình viên .NET C#,Tinh Van Consulting,.NET,.net
https://itviec.com/it-jobs/senior-developer-idealogic-5258,itviec,Senior Developer,iDeaLogic,.NET,.net
https://itviec.com/it-jobs/senior-full-stack-engineer-net-react-huenx-vietnam-0621,itviec,"Senior Full-Stack Engineer (.NET, React)",HUENX VIETNAM,.NET,.net
https://itviec.com/it-jobs/senior-full-stack-engineer-net-reactjs-code-leap-0326,itviec,Senior Full-Stack Engineer (.NET/ReactJS),CODE LEAP,.NET,.net
https://itviec.com/it-jobs/senior-full-stack-engineer-vuejs-java-net-dai-ichi-life-viet-nam-2750,itviec,Senior Full-stack Engineer (VueJS/Java/.NET),Dai-ichi Life Việt Nam,.NET,.net
https://itviec.com/it-jobs/senior-full-stack-net-developer-net-sql-js-scandinavian-software-park-5050,itviec,"Senior Full-stack .NET Developer (.NET, SQL, JS)",Scandinavian Software Park,.NET,.net
https://itviec.com/it-jobs/senior-fullstack-engineer-net-angular-soxes-ag-2815,itviec,"Senior Fullstack Engineer (.Net, Angular)",soxes AG,.NET,.net
https://itviec.com/it-jobs/senior-fullstack-engineer-nodejs-java-react-python-fpt-digital-1336,itviec,"Senior Fullstack Engineer (NodeJS, Java, React, Python)",FPT Digital,.NET,.net
https://itviec.com/it-jobs/senior-net-back-end-developer-c-api-microservices-emct-company-limited-3730,itviec,"Senior .NET Back-end Developer (C#, API, Microservices)",EMCT Company Limited,.NET,.net
https://itviec.com/it-jobs/senior-net-backend-developer-c-good-english-skill-ntq-solution-5930,itviec,"Senior .NET Backend Developer (C#, Good English skill)",NTQ Solution,.NET,.net
https://itviec.com/it-jobs/senior-net-developer-net-core-ssi-securities-corporation-1323,itviec,Senior .NET Developer (.Net Core),SSI Securities Corporation,.NET,.net
https://itviec.com/it-jobs/senior-postgresql-platform-engineer-ol-vietnam-2952,itviec,Senior PostgreSQL Platform Engineer,OL Vietnam,.NET,.net
https://itviec.com/it-jobs/senior-project-manager-agile-scrum-jira-serdao-0333,itviec,"Senior Project Manager (Agile/Scrum, Jira)",Serdao,.NET,.net
https://itviec.com/it-jobs/software-developer-c-t-sql-javascript-html-css-cong-ty-co-phan-blh-blh-jsc-1336,itviec,Software Developer (C#/ T-SQL/ JavaScript/ HTML/ CSS),Công ty cổ phần BLH (BLH JSC),.NET,.net
https://itviec.com/it-jobs/software-developer-net-java-c-jlpt-n4-akira-solutions-vietnam-2434,itviec,"Software Developer (.NET, Java, C# - JLPT N4)",AKIRA SOLUTIONS VIETNAM,.NET,.net
https://itviec.com/it-jobs/software-engineer-ai-coding-agent-net-java-ol-vietnam-4622,itviec,Software Engineer (AI Coding Agent/.Net/Java),OL Vietnam,.NET,.net
https://itviec.com/it-jobs/software-engineer-azure-python-net-angular-rosenxt-technology-vietnam-5908,itviec,"Software Engineer (Azure,Python/.NET, Angular)",ROSENXT TECHNOLOGY VIETNAM,.NET,.net
https://itviec.com/it-jobs/software-engineer-c-net-azure-devops-mitek-vietnam-5157,itviec,"Software Engineer - C#/.NET, Azure, DevOps",MiTek Vietnam,.NET,.net
https://itviec.com/it-jobs/software-engineer-golang-net-sendo-vn-5041,itviec,Software Engineer (Golang/.NET),Sendo.vn,.NET,.net
https://itviec.com/it-jobs/solution-designer-nab-innovation-centre-vietnam-4941,itviec,Solution Designer,NAB Innovation Centre Vietnam,.NET,.net
https://itviec.com/it-jobs/sr-net-backend-developer-asp-net-c-sql-reactjs-grapecity-3733,itviec,"Sr .NET Backend Developer (ASP.NET, C#, SQL, ReactJS)",GrapeCity,.NET,.net
https://itviec.com/it-jobs/sr-net-fullstack-dev-reactjs-angular-blazor-up-3000-codehq-5012,itviec,Sr .NET Fullstack Dev (ReactJS/Angular/Blazor) Up $3000,CodeHQ,.NET,.net
https://itviec.com/it-jobs/system-integration-engineer-linux-security-savis-vietnam-4841,itviec,System Integration Engineer (Linux/Security),SAVIS Vietnam,.NET,.net
https://itviec.com/it-jobs/tech-lead-application-development-net-angular-savills-vietnam-4102,itviec,"Tech Lead – Application Development (Net, Angular)",SAVILLS VIETNAM,.NET,.net
https://itviec.com/it-jobs/technical-leader-net-backend-microservices-grpc-ai-vihat-technology-4129,itviec,"Technical Leader .NET Backend (Microservices gRPC, AI)",VIHAT Technology,.NET,.net
https://itviec.com/it-jobs/thuc-tap-sinh-php-sinh-vien-nam-4-backend-tp-hcm-lampart-1938,itviec,"Thực tập sinh PHP (Sinh viên năm 4, Backend, Tp. HCM)",Lampart,.NET,.net
https://itviec.com/it-jobs/application-developer-net-core-angular-vuejs-sql-cong-ty-co-phan-nha-ann-home-4417,itviec,"Application Developer (.Net Core, Angular, VueJS, SQL)",Công Ty Cổ Phần Nhà Ann Home,.Net Core,.net core
https://itviec.com/it-jobs/net-developer-fe-credit-4225,itviec,.Net Developer,FE CREDIT,.Net Core,.net core
https://itviec.com/it-jobs/senior-full-stack-engineer-net-reactjs-code-leap-0326,itviec,Senior Full-Stack Engineer (.NET/ReactJS),CODE LEAP,.Net Core,.net core
https://itviec.com/it-jobs/senior-full-stack-net-developer-net-sql-js-scandinavian-software-park-5050,itviec,"Senior Full-stack .NET Developer (.NET, SQL, JS)",Scandinavian Software Park,.Net Core,.net core
https://itviec.com/it-jobs/senior-net-developer-net-core-ssi-securities-corporation-1323,itviec,Senior .NET Developer (.Net Core),SSI Securities Corporation,.Net Core,.net core
https://itviec.com/it-jobs/software-engineer-golang-net-sendo-vn-5041,itviec,Software Engineer (Golang/.NET),Sendo.vn,.Net Core,.net core
https://itviec.com/it-jobs/senior-3d-game-artist-xoai-5939,itviec,[Remote] Senior 3D Game Artist (Unity/English),XOAI,3ds Max,3ds max
https://itviec.com/it-jobs/manual-qa-engineer-english-speaking-ingenico-vietnam-4104,itviec,Manual QA Engineer (English speaking),Ingenico Vietnam,A/B testing,a/b testing
https://itviec.com/it-jobs/multi-level-data-scientist-machine-learning-python-ssi-securities-corporation-2027,itviec,Senior Data Scientist (Machine Learning),SSI Securities Corporation,A/B testing,a/b testing
https://itviec.com/it-jobs/qa-engineer-manual-tester-qa-qc-perifit-0155,itviec,"QA Engineer (Manual Tester, QA QC)",Perifit,A/B testing,a/b testing
https://itviec.com/it-jobs/senior-middle-data-scientist-m_service-momo-4008,itviec,Senior/Middle Data Scientist,M_Service (MoMo),A/B testing,a/b testing
https://itviec.com/it-jobs/abap-developer-sap-technical-consultant-shift-rotation-laidon-group-0346,itviec,ABAP Developer/SAP Technical Consultant(Shift-rotation),Laidon Group,ABAP,abap
https://itviec.com/it-jobs/intern-graphic-design-photoshop-illustrator-ai-cong-ty-tnhh-anh-beo-ha-noi-5540,itviec,"Intern Graphic Design (Photoshop, Illustrator, AI)",Công ty TNHH Anh Béo Hà Nội,Adobe Illustrator,adobe illustrator
https://itviec.com/it-jobs/generative-game-artist-intern-athena-studio-0925,itviec,Generative Game Artist (Intern),Athena Studio,Adobe Photoshop,adobe photoshop
https://itviec.com/it-jobs/intern-graphic-design-photoshop-illustrator-ai-cong-ty-tnhh-anh-beo-ha-noi-5540,itviec,"Intern Graphic Design (Photoshop, Illustrator, AI)",Công ty TNHH Anh Béo Hà Nội,Adobe Photoshop,adobe photoshop
https://itviec.com/it-jobs/associate-product-manager-simple-tech-investment-3213,itviec,Associate Product Manager,Simple Tech Investment,Agile,agile
https://itviec.com/it-jobs/automation-tester-erp-retail-cellphones-3156,itviec,"Automation Tester (ERP, Retail)",CellphoneS,Agile,agile
https://itviec.com/it-jobs/backend-developer-nodejs-nestjs-postgresql-eazylab-vietnam-4921,itviec,"Backend Developer (NodeJS, NestJS, PostgreSQL)",Eazylab VietNam,Agile,agile
https://itviec.com/it-jobs/backend-engineer-java-python-aws-gotymex-3136,itviec,"Backend Engineer - (Java/Python, AWS)",GoTymeX,Agile,agile
https://itviec.com/it-jobs/business-analyst-accounting-domain-cong-ty-co-phan-cong-nghe-du-lieu-gentech-3025,itviec,Business Analyst (Accounting Domain),CÔNG TY CỔ PHẦN CÔNG NGHỆ DỮ LIỆU GENTECH,Agile,agile
https://itviec.com/it-jobs/business-analyst-agile-scrum-tj-tech-2446,itviec,Business Analyst (Agile/Scrum),TJ Tech,Agile,agile
https://itviec.com/it-jobs/business-analyst-agile-scrum-unity-sport-jsc-4403,itviec,Business Analyst (Agile/Scrum),Unity Sport JSC,Agile,agile
https://itviec.com/it-jobs/business-analyst-agile-sql-data-analysis-shinhan-ds-0839,itviec,Business Analyst (Banking/ Finance),SHINHAN DS,Agile,agile
https://itviec.com/it-jobs/business-analyst-brd-srs-agile-scrum-cong-ty-tnhh-ez-tech-viet-nam-3056,itviec,"Business Analyst (BRD, SRS, Agile, Scrum)",CÔNG TY TNHH EZ TECH VIỆT NAM,Agile,agile
https://itviec.com/it-jobs/business-analyst-hrm-sql-agile-scrum-english-cadena-vietnam-3723,itviec,"Business Analyst (HRM, SQL, Agile, Scrum, English)",Cadena Vietnam,Agile,agile
https://itviec.com/it-jobs/business-analyst-it-projects-nova-engine-software-solution-4720,itviec,Business Analyst (IT Projects),Nova Engine Software Solution,Agile,agile
https://itviec.com/it-jobs/business-analyst-it-the-one-digi-corp-5847,itviec,Business Analyst (IT),The One Digi Corp,Agile,agile
https://itviec.com/it-jobs/business-analyst-leader-1office-workway-5355,itviec,[Junior / Leader] Business Analyst,1Office| Workway,Agile,agile
https://itviec.com/it-jobs/business-analyst-middle-saigon-technology-2124,itviec,Business Analyst (Middle),Saigon Technology,Agile,agile
https://itviec.com/it-jobs/business-analyst-middle-senior-saigon-technology-2440,itviec,Business Analyst (Middle/Senior),Saigon Technology,Agile,agile
https://itviec.com/it-jobs/business-analyst-middle-upto-2000-viettel-post-a-member-of-viettel-group-5740,itviec,Business Analyst - Middle+ - Upto 2000$,Viettel Post (A Member of Viettel Group),Agile,agile
https://itviec.com/it-jobs/business-analyst-oivan-5937,itviec,Business Analyst,Oivan,Agile,agile
https://itviec.com/it-jobs/business-analyst-tieng-trung-khoi-cong-nghe-thong-tin-mb-bank-2044,itviec,Business Analyst (Tiếng Trung)-Khối Công nghệ thông tin,MB Bank,Agile,agile
https://itviec.com/it-jobs/business-analyst-tps-software-0157,itviec,Business Analyst,TPS Software,Agile,agile
https://itviec.com/it-jobs/cong-tac-vien-du-an-khoi-cong-nghe-thong-tin-ngan-hang-tmcp-tien-phong-tpbank-3541,itviec,Cộng tác viên Dự án - Khối Công nghệ thông tin,Ngân hàng TMCP Tiên Phong | TPBank,Agile,agile
https://itviec.com/it-jobs/da-nang-scrum-master-one-tech-stop-vietnam-company-ltd-4357,itviec,[Da Nang] Scrum Master,ONE Tech Stop Vietnam Company Ltd,Agile,agile
https://itviec.com/it-jobs/engineering-manager-frontend-mobile-nab-innovation-centre-vietnam-2757,itviec,Engineering Manager (Frontend/Mobile),NAB Innovation Centre Vietnam,Agile,agile
https://itviec.com/it-jobs/frontend-developer-reactjs-typescript-graphql-eazylab-vietnam-0018,itviec,Frontend Developer (ReactJS/ TypeScript/ Graphql),Eazylab VietNam,Agile,agile
https://itviec.com/it-jobs/han-bridge-system-engineer-japanese-n2-up-to-60m-hybrid-technologies-5556,itviec,[HAN] Bridge System Engineer (Japanese N2) | Up to 60M,Hybrid Technologies,Agile,agile
https://itviec.com/it-jobs/ho-chi-minh-qa-engineer-one-tech-stop-vietnam-company-ltd-2248,itviec,[Ho Chi Minh] QA Engineer,ONE Tech Stop Vietnam Company Ltd,Agile,agile
https://itviec.com/it-jobs/hybrid-scrum-master-english-cloud-technology-0432,itviec,Hybrid - Scrum Master (English),Cloud Technology,Agile,agile
https://itviec.com/it-jobs/ict-project-manager-waterfall-agile-scrum-english-shinhan-finance-vietnam-5341,itviec,"ICT Project Manager (Waterfall, Agile, Scrum, English)",Shinhan Finance Vietnam,Agile,agile
https://itviec.com/it-jobs/intern-devops-engineer-agile-aws-mercatus-0841,itviec,"Intern DevOps Engineer (Agile, AWS)",Mercatus,Agile,agile
https://itviec.com/it-jobs/intern-quality-engineer-qc-spiraledge-2937,itviec,Intern - Quality Engineer (QC),Spiraledge,Agile,agile
https://itviec.com/it-jobs/it-project-manager-technical-pm-agile-scrum-avivid-ai-0000,itviec,IT Project Manager / Technical PM (Agile/ Scrum),AviviD.ai,Agile,agile
https://itviec.com/it-jobs/it-technical-project-manager-agile-scrum-skylab-5617,itviec,IT Technical Project Manager (Agile/ Scrum),SkyLab,Agile,agile
https://itviec.com/it-jobs/java-developer-java-17-spring-boot-bbv-vietnam-2257,itviec,"Java Developer (Java 17+, Spring Boot)",bbv Vietnam,Agile,agile
https://itviec.com/it-jobs/java-developer-spring-oop-up-to-2000-techcom-securities-1222,itviec,"Java Developer (Spring, OOP) Up to $2000",Techcom Securities,Agile,agile
https://itviec.com/it-jobs/junior-scrum-master-ngan-hang-tmcp-phuong-dong-ocb-5857,itviec,Junior Scrum Master,Ngân hàng TMCP Phương Đông | OCB,Agile,agile
https://itviec.com/it-jobs/junior-software-developer-java-ruby-on-rails-sgh-asia-ltd-1431,itviec,Junior Software Developer (Java / Ruby on Rails),SGH Asia Ltd.,Agile,agile
https://itviec.com/it-jobs/manual-software-tester-agile-jira-savills-vietnam-2618,itviec,"Manual Software Tester (Agile, Jira)",SAVILLS VIETNAM,Agile,agile
https://itviec.com/it-jobs/mid-senior-project-manager-agile-scrum-mynavi-techtus-vietnam-0000,itviec,"Mid/Senior Project Manager (Agile, Scrum)",Mynavi TechTus Vietnam,Agile,agile
https://itviec.com/it-jobs/middle-business-analyst-agile-scrum-vitex-vn-software-jsc-1016,itviec,Middle Business Analyst (Agile/ Scrum),"VITEX VN SOFTWARE.,JSC",Agile,agile
https://itviec.com/it-jobs/middle-business-analyst-erp-gon-tech-4640,itviec,Middle Business Analyst (ERP/CRM/SQL),GON TECH,Agile,agile
https://itviec.com/it-jobs/middle-manual-tester-qa-qc-postman-agile-scrum-netspace-0906,itviec,"Middle Manual Tester (QA QC, Postman, Agile/Scrum)",NetSpace,Agile,agile
https://itviec.com/it-jobs/middle-tester-qa-qc-agile-scrum-rexy-technology-5323,itviec,"Middle Tester (Qa QC, Agile/Scrum)",Rexy Technology,Agile,agile
https://itviec.com/it-jobs/officer-senior-officer-data-engineer-techcomlife-techcombank-3117,itviec,Officer/Senior Officer Data Engineer - TechcomLife,Techcombank,Agile,agile
https://itviec.com/it-jobs/product-manager-cdp-omni-channel-ai-transformation-palm-forest-viet-nam-jsc-mialala-5440,itviec,Product Manager (CDP/Omni channel/ AI Transformation),Palm Forest Việt Nam JSC (MIALALA),Agile,agile
https://itviec.com/it-jobs/product-manager-product-owner-mitek-vietnam-5941,itviec,Product Manager (Product Owner),MiTek Vietnam,Agile,agile
https://itviec.com/it-jobs/product-owner-nab-innovation-centre-vietnam-1552,itviec,Product Owner,NAB Innovation Centre Vietnam,Agile,agile
https://itviec.com/it-jobs/project-manager-agile-scrum-lac-viet-computing-corporation-3711,itviec,"Project Manager (Agile, Scrum)",Lac Viet Computing Corporation,Agile,agile
https://itviec.com/it-jobs/project-manager-assistant-github-react-node-js-jira-digital-unicorn-1123,itviec,"Project Manager Assistant (Github, React/Node.js,Jira)",Digital Unicorn,Agile,agile
https://itviec.com/it-jobs/project-manager-jp-n2-good-english-fpt-software-3049,itviec,Project Manager (JP N2+/ Good English),FPT Software,Agile,agile
https://itviec.com/it-jobs/qa-engineer-automation-manual-testing-littlelives-4851,itviec,QA Engineer (Automation/Manual Testing),LittleLives,Agile,agile
https://itviec.com/it-jobs/qa-qc-engineer-tester-real-estate-platform-mobile-bolt-tech-0700,itviec,"QA QC Engineer (Tester, Real Estate Platform, Mobile)",Bolt Tech,Agile,agile
https://itviec.com/it-jobs/risk-modeling-director-data-analysis-tnex-4b055-tnex-0036,itviec,Risk Modeling Director (Data Analysis) - TNEX - 4B055,TNEX,Agile,agile
https://itviec.com/it-jobs/scrum-master-agile-kanban-product-owner-vietinbank-0115,itviec,"Scrum Master (Agile, Kanban, Product Owner)",VietinBank,Agile,agile
https://itviec.com/it-jobs/scrum-master-contractor-offer-upto-35m-net-opencommerce-group-1015,itviec,Scrum Master- Contractor- Offer upto 35M net,OpenCommerce Group,Agile,agile
https://itviec.com/it-jobs/scrum-master-scrum-coach-one-mount-group-4750,itviec,Scrum Master/ Scrum Coach,One Mount Group,Agile,agile
https://itviec.com/it-jobs/senior-business-analyst-biz-focus-nab-innovation-centre-vietnam-3846,itviec,Senior Business Analyst (Biz focus),NAB Innovation Centre Vietnam,Agile,agile
https://itviec.com/it-jobs/senior-business-analyst-use-case-user-story-agile-blue-technology-2421,itviec,Sr/Leader Business Analyst (Agile),Blue Technology,Agile,agile
https://itviec.com/it-jobs/senior-dev-lead-lap-trinh-vien-net-c-tinh-van-consulting-2138,itviec,Senior Dev Lead | Lập trình viên .NET C#,Tinh Van Consulting,Agile,agile
https://itviec.com/it-jobs/senior-devops-engineer-agile-aws-mercatus-2827,itviec,"Senior DevOps Engineer (Agile, AWS)",Mercatus,Agile,agile
https://itviec.com/it-jobs/senior-expert-business-analysis-techcomlife-techcombank-1651,itviec,"Senior/Expert, Business Analysis - TechcomLife",Techcombank,Agile,agile
https://itviec.com/it-jobs/senior-expert-solution-architecture-techcomlife-techcombank-3442,itviec,"Senior Expert, Solution Architecture- TechcomLife",Techcombank,Agile,agile
https://itviec.com/it-jobs/senior-full-stack-developer-node-js-nestjs-next-js-fgs-software-ltd-co-5548,itviec,Senior Full Stack Developer (Node.js / NestJS /Next.js),FGS Software Ltd Co.,Agile,agile
https://itviec.com/it-jobs/senior-full-stack-engineer-vuejs-java-net-dai-ichi-life-viet-nam-2750,itviec,Senior Full-stack Engineer (VueJS/Java/.NET),Dai-ichi Life Việt Nam,Agile,agile
https://itviec.com/it-jobs/senior-fullstack-developer-next-js-nestjs-arobid-com-4838,itviec,Senior Fullstack Developer (Next.js & NestJS),AROBID.COM,Agile,agile
https://itviec.com/it-jobs/senior-it-business-analyst-hsc-5751,itviec,Senior IT Business Analyst,HSC,Agile,agile
https://itviec.com/it-jobs/senior-lead-business-analyst-data-focus-nab-innovation-centre-vietnam-1219,itviec,Senior/Lead Business Analyst (data focus),NAB Innovation Centre Vietnam,Agile,agile
https://itviec.com/it-jobs/senior-lead-fullstack-engineer-itviec-recruitment-consulting-4044,itviec,Senior/Lead Fullstack Engineer,ITviec Recruitment Consulting,Agile,agile
https://itviec.com/it-jobs/senior-lead-qa-qc-engineer-agile-scrum-bizzi-vietnam-4329,itviec,Senior/Lead - QA QC Engineer (Agile/Scrum),Bizzi Vietnam,Agile,agile
https://itviec.com/it-jobs/senior-mobile-developer-flutter-softflex-llc-co-ltd-4603,itviec,Senior Mobile Developer (Flutter),"SOFTFLEX LLC CO.,LTD",Agile,agile
https://itviec.com/it-jobs/senior-product-owner-open-to-product-manager-onpoint-2944,itviec,Senior Product Owner (Open to Product Manager),Onpoint,Agile,agile
https://itviec.com/it-jobs/senior-project-manager-agile-scrum-jira-serdao-0333,itviec,"Senior Project Manager (Agile/Scrum, Jira)",Serdao,Agile,agile
https://itviec.com/it-jobs/senior-qa-consultant-java-sql-serdao-4711,itviec,"Senior QA Consultant (Java, SQL)",Serdao,Agile,agile
https://itviec.com/it-jobs/senior-qa-engineer-tester-japanese-n2-andpad-vietnam-co-ltd-2918,itviec,"Senior QA Engineer (Tester, Japanese N2+)","ANDPAD VietNam Co., Ltd",Agile,agile
https://itviec.com/it-jobs/senior-qa-qc-engineer-automated-manual-tester-propnex-1120,itviec,"Senior QA/QC Engineer (Automated, Manual Tester)",PropNex,Agile,agile
https://itviec.com/it-jobs/software-qa-intern-qc-qa-ba-apa-tech-5331,itviec,Software QA intern (QC/QA/BA),APA Tech,Agile,agile
https://itviec.com/it-jobs/technical-business-analyst-hitachi-digital-services-0357,itviec,Technical Business Analyst,Hitachi Digital Services,Agile,agile
https://itviec.com/it-jobs/tester-mbamc-2333,itviec,Tester,MBAMC,Agile,agile
https://itviec.com/it-jobs/1-1-nghien-cuu-xay-dung-trien-khai-chien-luoc-ung-dung-trung-tam-thong-tin-tin-dung-quoc-gia-viet-nam-cic-1139,itviec,"[1.1] Nghiên cứu, triển khai CNTT và chuyển đổi số",TRUNG TÂM THÔNG TIN TÍN DỤNG QUỐC GIA VIỆT NAM (CIC),AI,ai
https://itviec.com/it-jobs/3d-game-prototype-developer-unity-xoai-5657,itviec,[Remote] 3D Game Prototype Developer (Unity/English),XOAI,AI,ai
https://itviec.com/it-jobs/4-1-big-data-ai-engineer-trung-tam-thong-tin-tin-dung-quoc-gia-viet-nam-cic-0108,itviec,[4.1] Big Data / AI Engineer,TRUNG TÂM THÔNG TIN TÍN DỤNG QUỐC GIA VIỆT NAM (CIC),AI,ai
https://itviec.com/it-jobs/agent-ops-engineer-money-forward-vietnam-co-ltd-1628,itviec,Agent Ops Engineer,"MONEY FORWARD VIETNAM CO.,LTD",AI,ai
https://itviec.com/it-jobs/agentic-engineer-python-go-c-c-backend-ai-agents-mb-bank-1315,itviec,Agentic Engineer (Python/Go/C/C++ Backend & AI Agents),MB Bank,AI,ai
